年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源
2024,10269,华东师范大学,上海,一线城市,管理学,384,59.599999999999994,90.0,180,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,艺术学,404,58.599999999999994,87.92,58,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,交叉学科,361,56.15,83.03,32,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,哲学,352,53.8,78.96000000000001,6,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,经济学,398,58.699999999999996,90.0,156,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,法学,378,55.699999999999996,81.94,71,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,教育学,379,55.85,88.17,57,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,文学,393,57.949999999999996,90.0,27,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,历史学,377,59.55,90.0,21,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,理学,346,53.9,79.58,80,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,工学,289,45.35,63.47,127,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,农学,279,41.85,61.17,12,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,医学,337,52.55,76.51,35,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,军事学,298,44.699999999999996,68.54,5,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,管理学,404,57.599999999999994,87.92,186,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,艺术学,391,60.0,87.93,11,模拟数据(基于历史趋势)
2024,10284,南京大学,南京,新一线城市,交叉学科,368,56.199999999999996,86.64,35,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,哲学,340,48.0,73.2,14,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,经济学,412,60.0,90.0,43,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,法学,380,58.0,90.0,53,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,教育学,366,52.9,88.18,20,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,文学,393,57.949999999999996,86.39,13,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,历史学,344,54.6,84.12,37,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,理学,337,53.55,82.51,78,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,工学,321,51.15,68.83,184,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,农学,296,44.4,69.08,19,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,医学,343,49.449999999999996,80.89,53,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,军事学,304,43.6,64.92,30,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,管理学,401,60.0,87.23,130,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,艺术学,415,60.0,90.0,8,模拟数据(基于历史趋势)
2024,10286,东南大学,南京,新一线城市,交叉学科,343,50.449999999999996,75.89,41,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,哲学,353,50.949999999999996,80.19,8,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,经济学,420,60.0,90.0,187,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,法学,373,55.949999999999996,90.0,33,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,教育学,361,55.15,78.03,55,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,文学,420,60.0,90.0,35,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,历史学,390,57.5,84.7,60,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,理学,357,54.55,86.11,26,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,工学,321,45.15,75.83,180,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,农学,305,42.75,71.15,28,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,医学,349,51.35,81.27000000000001,76,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,军事学,315,50.25,71.45,18,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,管理学,419,60.0,90.0,119,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,艺术学,403,59.449999999999996,90.0,64,模拟数据(基于历史趋势)
2024,10335,浙江大学,杭州,新一线城市,交叉学科,341,54.15,82.43,62,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,哲学,363,51.449999999999996,79.49000000000001,32,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,经济学,377,58.55,90.0,119,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,法学,357,56.55,77.11,9,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,教育学,354,50.1,85.42,52,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,文学,402,60.0,90.0,40,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,历史学,355,55.25,84.65,17,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,理学,345,49.75,81.35000000000001,51,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,工学,297,47.55,73.31,52,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,农学,293,43.949999999999996,62.39,19,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,医学,348,50.199999999999996,78.04,28,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,军事学,276,43.4,64.48,34,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,管理学,384,57.599999999999994,83.32000000000001,37,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,艺术学,402,59.3,90.0,38,模拟数据(基于历史趋势)
2024,10358,中国科学技术大学,合肥,新一线城市,交叉学科,376,53.4,90.0,24,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,哲学,341,50.15,80.43,39,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,经济学,420,60.0,90.0,162,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,法学,351,52.65,75.73,72,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,教育学,370,54.5,87.10000000000001,19,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,文学,410,60.0,90.0,79,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,历史学,344,48.6,77.12,43,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,理学,332,50.8,80.36,75,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,工学,304,48.6,69.92,66,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,农学,296,44.4,73.08,53,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,医学,354,51.1,86.42,59,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,军事学,300,48.0,69.0,34,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,管理学,388,56.199999999999996,90.0,180,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,艺术学,405,58.75,90.0,52,模拟数据(基于历史趋势)
2024,10422,山东大学,济南,新一线城市,交叉学科,347,51.05,77.81,6,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,哲学,342,48.3,80.66,47,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,经济学,420,60.0,90.0,147,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,法学,370,55.5,85.10000000000001,6,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,教育学,379,57.85,87.17,11,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,文学,399,58.849999999999994,90.0,28,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,历史学,375,56.25,90.0,25,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,理学,327,46.05,71.21000000000001,18,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,工学,308,49.199999999999996,72.84,147,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,农学,275,41.25,64.25,24,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,医学,341,52.15,82.43,69,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,军事学,301,47.15,72.23,48,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,管理学,383,59.449999999999996,84.09,62,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,艺术学,387,59.05,90.0,20,模拟数据(基于历史趋势)
2024,10423,中国海洋大学,青岛,新一线城市,交叉学科,340,48.0,76.2,41,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,哲学,364,56.6,79.72,41,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,经济学,395,56.25,90.0,179,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,法学,349,49.35,83.27000000000001,21,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,教育学,383,54.449999999999996,88.09,69,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,文学,388,55.199999999999996,85.24000000000001,44,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,历史学,365,55.75,87.95,53,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,理学,334,49.1,74.82000000000001,7,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,工学,298,41.699999999999996,70.54,160,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,农学,285,44.75,62.55,42,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,医学,350,52.5,79.5,10,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,军事学,299,43.85,69.77,77,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,管理学,403,59.449999999999996,90.0,77,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,艺术学,407,60.0,90.0,73,模拟数据(基于历史趋势)
2024,10486,武汉大学,武汉,新一线城市,交叉学科,369,56.35,86.87,76,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,哲学,329,52.35,70.67,38,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,经济学,398,60.0,90.0,79,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,法学,385,59.75,83.55,55,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,教育学,362,53.3,85.26,39,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,文学,405,60.0,90.0,43,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,历史学,379,56.85,90.0,8,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,理学,335,53.25,72.05,34,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,工学,295,42.25,72.85000000000001,126,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,农学,284,41.6,64.32000000000001,65,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,医学,335,50.25,78.05,35,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,军事学,293,45.949999999999996,70.39,70,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,管理学,406,60.0,88.38000000000001,192,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,艺术学,389,60.0,90.0,77,模拟数据(基于历史趋势)
2024,10487,华中科技大学,武汉,新一线城市,交叉学科,361,53.15,80.03,76,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,哲学,330,50.5,72.9,18,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,经济学,400,59.0,90.0,90,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,法学,367,54.05,86.41,29,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,教育学,376,58.4,81.48,53,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,文学,402,57.3,90.0,37,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,历史学,357,50.55,77.11,43,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,理学,344,48.6,76.12,10,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,工学,272,40.8,60.0,71,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,农学,299,45.85,67.77,77,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,医学,336,51.4,82.28,51,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,军事学,303,42.449999999999996,68.69,73,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,管理学,401,57.15,90.0,157,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,艺术学,420,60.0,90.0,73,模拟数据(基于历史趋势)
2024,10533,中南大学,长沙,新一线城市,交叉学科,366,55.9,86.18,75,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,哲学,360,55.0,78.8,5,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,经济学,389,55.349999999999994,84.47,166,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,法学,359,50.85,87.57000000000001,54,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,教育学,374,59.1,90.0,5,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,文学,414,60.0,90.0,24,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,历史学,353,55.949999999999996,76.19,24,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,理学,342,50.3,79.66,63,模拟数据(基于历史趋势)
2024,10532,湖南大学,长沙,新一线城市,工学,300,46.0,72.0,126,模拟数据(基于历史趋势)
