年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源,学校层次,是否一线城市,学科热度
2025,10532,湖南大学,长沙,新一线城市,经济学,403,57,90,140,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10532,湖南大学,长沙,新一线城市,法学,360,54,77,6,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,教育学,383,57,84,61,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,文学,402,60,90,78,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10532,湖南大学,长沙,新一线城市,历史学,373,57,81,78,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,理学,323,47,71,61,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,工学,314,46,73,68,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,农学,285,41,67,6,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,医学,354,52,81,29,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,军事学,287,41,68,32,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10532,湖南大学,长沙,新一线城市,管理学,414,60,90,97,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10532,湖南大学,长沙,新一线城市,艺术学,394,58,89,37,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10532,湖南大学,长沙,新一线城市,交叉学科,352,54,79,28,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10558,中山大学,广州,一线城市,哲学,340,51,81,43,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,经济学,388,58,84,61,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10558,中山大学,广州,一线城市,法学,372,57,87,80,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,教育学,377,53,88,56,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,文学,399,60,89,8,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10558,中山大学,广州,一线城市,历史学,348,49,80,38,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,理学,329,49,78,34,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,工学,307,47,71,169,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,农学,267,42,60,36,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,医学,338,47,80,54,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,军事学,309,45,69,69,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10558,中山大学,广州,一线城市,管理学,391,60,90,175,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10558,中山大学,广州,一线城市,艺术学,406,60,90,57,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10558,中山大学,广州,一线城市,交叉学科,342,52,76,52,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,哲学,343,51,73,60,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,经济学,413,59,90,86,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10561,华南理工大学,广州,一线城市,法学,367,52,87,14,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,教育学,391,56,90,76,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,文学,412,60,90,57,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10561,华南理工大学,广州,一线城市,历史学,353,52,78,61,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,理学,336,49,74,13,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,工学,304,43,73,155,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,农学,294,42,67,43,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,医学,349,52,81,77,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,军事学,294,46,64,8,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10561,华南理工大学,广州,一线城市,管理学,401,60,90,124,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10561,华南理工大学,广州,一线城市,艺术学,420,60,90,23,模拟数据(基于历史趋势),其他自划线高校,一线城市,热门学科
2025,10561,华南理工大学,广州,一线城市,交叉学科,350,49,81,28,模拟数据(基于历史趋势),其他自划线高校,一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,哲学,344,48,81,47,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,经济学,403,60,90,166,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10610,四川大学,成都,新一线城市,法学,367,57,81,77,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,教育学,363,54,88,15,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,文学,416,60,90,15,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10610,四川大学,成都,新一线城市,历史学,352,50,77,29,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,理学,334,49,77,60,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,工学,310,49,76,73,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,农学,280,43,64,58,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,医学,344,51,80,74,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,军事学,292,41,69,24,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10610,四川大学,成都,新一线城市,管理学,420,60,90,61,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10610,四川大学,成都,新一线城市,艺术学,396,56,89,59,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10610,四川大学,成都,新一线城市,交叉学科,375,53,88,53,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,哲学,325,47,76,9,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,经济学,403,60,90,136,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10611,重庆大学,重庆,新一线城市,法学,369,56,84,77,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,教育学,380,57,84,51,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,文学,402,60,90,67,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10611,重庆大学,重庆,新一线城市,历史学,366,51,89,68,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,理学,322,46,74,25,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,工学,303,42,69,118,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,农学,302,45,74,12,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,医学,343,53,79,9,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,军事学,283,45,64,41,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10611,重庆大学,重庆,新一线城市,管理学,379,53,84,122,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10611,重庆大学,重庆,新一线城市,艺术学,398,56,86,63,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10611,重庆大学,重庆,新一线城市,交叉学科,348,54,78,33,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,哲学,320,51,77,68,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,经济学,408,60,89,181,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10614,电子科技大学,成都,新一线城市,法学,349,51,75,54,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,教育学,392,59,89,52,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,文学,406,60,90,37,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10614,电子科技大学,成都,新一线城市,历史学,371,54,86,8,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,理学,334,48,74,74,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,工学,284,41,63,85,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,农学,286,40,66,29,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,医学,327,48,79,32,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,军事学,304,44,69,5,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10614,电子科技大学,成都,新一线城市,管理学,396,60,90,31,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10614,电子科技大学,成都,新一线城市,艺术学,405,59,90,64,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10614,电子科技大学,成都,新一线城市,交叉学科,348,52,79,22,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10698,西安交通大学,西安,新一线城市,哲学,357,52,80,60,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
2025,10698,西安交通大学,西安,新一线城市,经济学,396,58,88,173,模拟数据(基于历史趋势),其他自划线高校,非一线城市,热门学科
2025,10698,西安交通大学,西安,新一线城市,法学,376,53,85,60,模拟数据(基于历史趋势),其他自划线高校,非一线城市,一般学科
